"";"RMSE";"Rsquared";"Resample";"n_vars"
"294";4094,56601310351;0,000102464940751146;"Fold4.Rep059";1
"295";2257,17412762458;6,33839270174034e-05;"Fold5.Rep059";1
"296";1373,98663252948;0,00149305895194276;"Fold1.Rep060";1
"297";2180,91087259255;0,00109728613135013;"Fold2.Rep060";1
"298";1476,89461709727;0,000209308105211921;"Fold3.Rep060";1
"299";2922,24696335236;0,000281235042226541;"Fold4.Rep060";1
"300";3416,2907158384;0,000499771727665577;"Fold5.Rep060";1
"301";1243,5060633959;0,00144012413471825;"Fold1.Rep061";1
"302";2123,78791808179;0,000271059008306936;"Fold2.Rep061";1
"303";3006,4224967304;2,26811544030307e-05;"Fold3.Rep061";1
"304";1399,97807107624;0,00268139812256633;"Fold4.Rep061";1
"305";3460,55672852047;0,000602959672818057;"Fold5.Rep061";1
"306";1168,96208231674;0,00259281928120492;"Fold1.Rep062";1
"307";4379,61406421119;0,000288270156330673;"Fold2.Rep062";1
"308";1228,6782773227;0,004382909338301;"Fold3.Rep062";1
"309";1461,19840307981;0,000156949480509765;"Fold4.Rep062";1
"310";2199,51193725242;0,000196539998712284;"Fold5.Rep062";1
"311";3562,35011081159;0,000568435403258619;"Fold1.Rep063";1
"312";1534,11850842456;0,000345049877473943;"Fold2.Rep063";1
"313";1036,59928586882;0,00272130529292005;"Fold3.Rep063";1
"314";2099,04052016499;0,00103973033230158;"Fold4.Rep063";1
"315";2916,44537293956;0,000291368095136246;"Fold5.Rep063";1
"316";4091,15305672429;0,000206006680078915;"Fold1.Rep064";1
"317";2059,49491318191;0,00105615487300849;"Fold2.Rep064";1
"318";2219,18016148345;0,000770969010579041;"Fold3.Rep064";1
"319";1107,73117584002;0,00261645447125455;"Fold4.Rep064";1
"320";1376,35651677651;0,000116985418163287;"Fold5.Rep064";1
"321";3136,27497522521;0,000367257925305875;"Fold1.Rep065";1
"322";1147,60977513482;0,00117400372343072;"Fold2.Rep065";1
"323";2923,9326879524;0,00061882731805023;"Fold3.Rep065";1
"324";2686,53140139882;0,000700377944245673;"Fold4.Rep065";1
"325";1451,47057095694;0,000155593543566321;"Fold5.Rep065";1
"326";2834,7289482345;8,05836064343181e-06;"Fold1.Rep066";1
"327";1259,73677568212;0,00152510391234937;"Fold2.Rep066";1
"328";4091,12255595952;0,00035285181654009;"Fold3.Rep066";1
"329";1239,60213019806;0,0025423114961273;"Fold4.Rep066";1
"330";1068,08525484808;0,00112111402903046;"Fold5.Rep066";1
"331";1395,6622664653;0,000695505053120096;"Fold1.Rep067";1
"332";1258,27436031286;0,00151728694838624;"Fold2.Rep067";1
"333";2019,47775768446;0,00118797671940379;"Fold3.Rep067";1
"334";3601,8344062733;0,0005212963677567;"Fold4.Rep067";1
"335";2906,18621162072;0,000356490952714193;"Fold5.Rep067";1
"336";1229,35411889497;0,00365526725480308;"Fold1.Rep068";1
"337";1961,36952042892;0,000835103885229033;"Fold2.Rep068";1
"338";3657,82356167008;2,71156828738001e-06;"Fold3.Rep068";1
"339";2946,56042382209;0,000372196431958259;"Fold4.Rep068";1
"340";1267,06833975874;0,00119508439632683;"Fold5.Rep068";1
"341";1032,14041993697;0,00229449956127863;"Fold1.Rep069";1
"342";3578,70597736151;0,000631329429286923;"Fold2.Rep069";1
"343";3055,81383305865;0,000633840722090485;"Fold3.Rep069";1
"344";1195,52221032314;0,00221719678967805;"Fold4.Rep069";1
"345";2095,14698626816;0,000465529657374085;"Fold5.Rep069";1
"346";2320,08767918087;0,00074435081249244;"Fold1.Rep070";1
"347";3518,19329806635;5,11598475831724e-05;"Fold2.Rep070";1
"348";1129,4514111416;0,0010212084280098;"Fold3.Rep070";1
"349";1223,34161749991;0,00154645179600348;"Fold4.Rep070";1
"350";2914,83750543372;0,000390891000238179;"Fold5.Rep070";1
"351";1197,51759856785;0,0017189013434439;"Fold1.Rep071";1
"352";2075,06993791229;0,00141314849689883;"Fold2.Rep071";1
"353";4475,73223327131;0,000334610438984222;"Fold3.Rep071";1
"354";1388,53833048851;0,00013850212762314;"Fold4.Rep071";1
"355";1153,90453357933;0,00106338808430987;"Fold5.Rep071";1
"356";1437,38217662077;0,00162096359788064;"Fold1.Rep072";1
"357";3052,99925436096;0,000349829846622637;"Fold2.Rep072";1
"358";3323,76702395083;0,000220646343433204;"Fold3.Rep072";1
"359";2315,63184787779;1,61744937074866e-06;"Fold4.Rep072";1
"360";1110,38325009105;0,00311256952912504;"Fold5.Rep072";1
"361";2974,36161296656;0,0002995085957773;"Fold1.Rep073";1
"362";3460,9358474536;0,000198130251923349;"Fold2.Rep073";1
"363";1356,13613061801;0,00283326835767922;"Fold3.Rep073";1
"364";1358,76039974987;0,000336225206276885;"Fold4.Rep073";1
"365";2126,07498001669;0,00121890889970048;"Fold5.Rep073";1
"366";3930,14830031365;0,000467472399626224;"Fold1.Rep074";1
"367";1167,66759136648;0,000564331625426165;"Fold2.Rep074";1
"368";2933,84816417966;0,0002268918193449;"Fold3.Rep074";1
"369";1362,77405811978;0,00332750164181965;"Fold4.Rep074";1
"370";1325,22136416473;4,27144066813926e-05;"Fold5.Rep074";1
"371";3025,53478956096;5,17865353544867e-06;"Fold1.Rep075";1
"372";1262,50953318146;0,00212962861031706;"Fold2.Rep075";1
"373";2162,92441627153;0,000632478789270794;"Fold3.Rep075";1
"374";2029,80196391697;0,000394632605773527;"Fold4.Rep075";1
"375";3078,94287120115;0,000585586195100763;"Fold5.Rep075";1
"376";2154,32171503476;0,000889367500028632;"Fold1.Rep076";1
"377";1950,39955429722;0,000944104271330409;"Fold2.Rep076";1
"378";4107,77843454497;0,000211236267012624;"Fold3.Rep076";1
"379";1470,00056813091;1,0043404493437e-05;"Fold4.Rep076";1
"380";1245,09698474774;0,00141924866811059;"Fold5.Rep076";1
"381";2241,74595884716;0,00087942435983452;"Fold1.Rep077";1
"382";2949,82777106692;0,000428168076270781;"Fold2.Rep077";1
"383";3134,63451268849;2,53525738193809e-05;"Fold3.Rep077";1
"384";2010,60565828345;0,000609524899098022;"Fold4.Rep077";1
"385";1197,28053273695;0,00270149970398951;"Fold5.Rep077";1
"386";1364,41575053903;0,00101179169042309;"Fold1.Rep078";1
